Unique_Investment_Id,Morningstar Category,Month,Investment,Rating,1 Yr % Rank,3 Yr % Rank,5 Yr % Rank,10 Yr % Rank,1 Yr Return,3 Yr Return,5 Yr Return,10 Yr Return,1 Yr Excess Return vs Primary Ix,3 Yr Excess Return vs Primary Ix,5 Yr Excess Return vs Primary Ix,10 Yr Excess Return vs Primary Ix,1 Yr Excess Return vs Category Ix,3 Yr Excess Return vs Category Ix,5 Yr Excess Return vs Category Ix,10 Yr Excess Return vs Category Ix,Net Flows
11527,US Fund Target-Date Retirement,2016 / 06,Invesco Balanced-Risk Retire Now R6,3,9,66,,,3.128516,3.447402,,,,,,,0.579591,-0.843772,,,18572986
11527,US Fund Target-Date Retirement,2016 / 07,Invesco Balanced-Risk Retire Now R6,2,10,77,,,4.200317,3.15359,,,,,,,0.286026,-0.885182,,,13667899
11527,US Fund Target-Date Retirement,2016 / 08,Invesco Balanced-Risk Retire Now R6,2,21,86,,,6.250441,3.037026,,,,,,,0.300613,-1.370573,,,701144
11527,US Fund Target-Date Retirement,2016 / 09,Invesco Balanced-Risk Retire Now R6,2,29,83,,,7.605793,2.860733,,,,,,,3.23E-02,-1.030698,,,21720944
11527,US Fund Target-Date Retirement,2016 / 10,Invesco Balanced-Risk Retire Now R6,2,9,78,,,5.032809,2.215499,,,,,,,1.22106,-0.699871,,,62365843
11527,US Fund Target-Date Retirement,2016 / 11,Invesco Balanced-Risk Retire Now R6,2,5,65,,,5.396247,2.170955,,,,,,,1.337736,-0.500844,,,-7343063
11527,US Fund Target-Date Retirement,2016 / 12,Invesco Balanced-Risk Retire Now R6,3,8,55,,,6.846276,2.529561,,,,,,,0.861436,-0.349158,,,-141783928
11528,US Fund Target-Date Retirement,2015 / 01,Invesco Balanced-Risk Retire Now R5,3,64,88,72,,4.903308,3.574891,5.823446,,,,,,0.505609,-1.960833,-1.068378,,51060653
11528,US Fund Target-Date Retirement,2015 / 02,Invesco Balanced-Risk Retire Now R5,3,52,86,65,,4.210883,3.426279,5.67912,,,,,,0.348639,-1.923193,-1.331463,,-47871339
11528,US Fund Target-Date Retirement,2015 / 03,Invesco Balanced-Risk Retire Now R5,3,33,86,61,,4.599656,3.390762,5.38741,,,,,,1.305096,-1.633957,-1.100266,,-8005120
11528,US Fund Target-Date Retirement,2015 / 04,Invesco Balanced-Risk Retire Now R5,3,44,86,62,,4.255981,3.354383,5.131334,,,,,,0.741206,-1.839004,-1.244967,,4190748
11528,US Fund Target-Date Retirement,2015 / 05,Invesco Balanced-Risk Retire Now R5,3,73,87,69,,1.993707,3.69362,5.215438,,,,,,-3.96E-02,-2.44249,-1.860602,,-6738171
11528,US Fund Target-Date Retirement,2015 / 06,Invesco Balanced-Risk Retire Now R5,2,72,87,68,,-0.130397,2.962439,4.806104,,,,,,-0.219149,-2.291394,-2.13476,,-19238549
11528,US Fund Target-Date Retirement,2015 / 07,Invesco Balanced-Risk Retire Now R5,2,82,88,66,,7.90E-02,2.437532,4.533758,,,,,,-1.118326,-2.285747,-1.772766,,-15794993
11528,US Fund Target-Date Retirement,2015 / 08,Invesco Balanced-Risk Retire Now R5,2,75,86,72,,-3.120876,1.331585,3.762874,,,,,,-0.86684,-2.294772,-2.277735,,-20011679
11528,US Fund Target-Date Retirement,2015 / 09,Invesco Balanced-Risk Retire Now R5,2,61,82,67,,-1.476408,0.847784,3.331833,,,,,,-6.70E-02,-2.023374,-1.709423,,-12159372
11528,US Fund Target-Date Retirement,2015 / 10,Invesco Balanced-Risk Retire Now R5,2,76,82,67,,-0.741329,1.680118,3.524764,,,,,,-0.725406,-2.128735,-1.52012,,2750227
11528,US Fund Target-Date Retirement,2015 / 11,Invesco Balanced-Risk Retire Now R5,2,83,84,68,,-2.061049,1.157183,3.547381,,,,,,-0.845163,-2.315945,-1.537388,,-19206693
11528,US Fund Target-Date Retirement,2015 / 12,Invesco Balanced-Risk Retire Now R5,2,86,83,69,,-2.642487,0.832615,3.039279,,,,,,-1.345811,-2.195574,-1.336493,,-14843001
11528,US Fund Target-Date Retirement,2016 / 01,Invesco Balanced-Risk Retire Now R5,3,82,84,56,,-4.309283,0.338288,3.01036,,,,,,-1.582705,-1.687657,-0.900057,,-26268300
11528,US Fund Target-Date Retirement,2016 / 02,Invesco Balanced-Risk Retire Now R5,3,52,82,52,,-4.479419,0.538852,2.943582,,,,,,-0.830453,-1.615785,-0.756722,,-14022628
11528,US Fund Target-Date Retirement,2016 / 03,Invesco Balanced-Risk Retire Now R5,3,90,87,64,,-3.166565,0.755063,3.231086,,,,,,-3.212578,-2.068248,-1.001058,,-26294733
11528,US Fund Target-Date Retirement,2016 / 04,Invesco Balanced-Risk Retire Now R5,3,78,84,53,,-1.627185,1.17913,3.300672,,,,,,-1.789805,-1.73787,-0.682057,,5368840
11528,US Fund Target-Date Retirement,2016 / 05,Invesco Balanced-Risk Retire Now R5,3,39,83,53,,-0.254241,1.825753,3.424556,,,,,,-0.640339,-1.486972,-0.641068,,4243340
11528,US Fund Target-Date Retirement,2016 / 06,Invesco Balanced-Risk Retire Now R5,3,10,66,44,,3.128103,3.448386,3.979431,,,,,,0.579178,-0.842787,-0.483335,,18572986
11528,US Fund Target-Date Retirement,2016 / 07,Invesco Balanced-Risk Retire Now R5,2,10,76,69,,4.1999,3.154571,3.603075,,,,,,0.285608,-0.8842,-1.009028,,13667899
11528,US Fund Target-Date Retirement,2016 / 08,Invesco Balanced-Risk Retire Now R5,2,19,85,82,,6.372004,3.077425,3.256502,,,,,,0.422177,-1.330174,-1.619469,,701144
11528,US Fund Target-Date Retirement,2016 / 09,Invesco Balanced-Risk Retire Now R5,2,29,82,79,,7.605364,2.861712,3.956091,,,,,,3.18E-02,-1.029719,-1.780712,,21720944
11528,US Fund Target-Date Retirement,2016 / 10,Invesco Balanced-Risk Retire Now R5,2,9,77,80,,5.03239,2.216472,3.39205,,,,,,1.220641,-0.698898,-1.234273,,62365843
11528,US Fund Target-Date Retirement,2016 / 11,Invesco Balanced-Risk Retire Now R5,2,6,63,84,,5.395827,2.171927,3.159701,,,,,,1.337316,-0.499871,-1.487762,,-7343063
11528,US Fund Target-Date Retirement,2016 / 12,Invesco Balanced-Risk Retire Now R5,2,7,53,85,,6.848314,2.530213,3.121434,,,,,,0.863474,-0.348506,-1.624121,,-141783928
11529,US Fund Target-Date Retirement,2015 / 01,Invesco Balanced-Risk Retire Now R,2,81,94,81,,4.322756,3.056385,5.280354,,,,,,-7.49E-02,-2.479339,-1.61147,,51060653
11529,US Fund Target-Date Retirement,2015 / 02,Invesco Balanced-Risk Retire Now R,2,78,93,74,,3.62978,2.871354,5.140979,,,,,,-0.232464,-2.478118,-1.869603,,-47871339
11529,US Fund Target-Date Retirement,2015 / 03,Invesco Balanced-Risk Retire Now R,2,57,92,75,,4.120901,2.912247,4.872058,,,,,,0.826341,-2.112473,-1.615617,,-8005120
11529,US Fund Target-Date Retirement,2015 / 04,Invesco Balanced-Risk Retire Now R,2,69,93,76,,3.659185,2.837899,4.594624,,,,,,0.144411,-2.355488,-1.781677,,4190748
11529,US Fund Target-Date Retirement,2015 / 05,Invesco Balanced-Risk Retire Now R,2,85,92,80,,1.49668,3.213518,4.70163,,,,,,-0.536618,-2.922593,-2.37441,,-6738171
11529,US Fund Target-Date Retirement,2015 / 06,Invesco Balanced-Risk Retire Now R,2,81,92,83,,-0.643591,2.440186,4.315381,,,,,,-0.732343,-2.813646,-2.625483,,-19238549
11529,US Fund Target-Date Retirement,2015 / 07,Invesco Balanced-Risk Retire Now R,2,91,94,81,,-0.439332,1.913249,3.995188,,,,,,-1.636643,-2.810031,-2.311336,,-15794993
11529,US Fund Target-Date Retirement,2015 / 08,Invesco Balanced-Risk Retire Now R,2,85,96,84,,-3.66667,0.799931,3.245497,,,,,,-1.412635,-2.826426,-2.795112,,-20011679
11529,US Fund Target-Date Retirement,2015 / 09,Invesco Balanced-Risk Retire Now R,2,75,92,80,,-1.905309,0.349939,2.838013,,,,,,-0.49588,-2.521219,-2.203243,,-12159372
11529,US Fund Target-Date Retirement,2015 / 10,Invesco Balanced-Risk Retire Now R,2,86,93,80,,-1.275859,1.148677,2.986955,,,,,,-1.259936,-2.660176,-2.05793,,2750227
11529,US Fund Target-Date Retirement,2015 / 11,Invesco Balanced-Risk Retire Now R,2,92,95,81,,-2.60778,0.62282,3.031002,,,,,,-1.391894,-2.850309,-2.053767,,-19206693
11529,US Fund Target-Date Retirement,2015 / 12,Invesco Balanced-Risk Retire Now R,2,90,91,81,,-3.082152,0.325524,2.515818,,,,,,-1.785476,-2.702665,-1.859955,,-14843001
11529,US Fund Target-Date Retirement,2016 / 01,Invesco Balanced-Risk Retire Now R,2,91,93,75,,-4.765087,-0.17112,2.509495,,,,,,-2.038509,-2.197065,-1.400922,,-26268300
11529,US Fund Target-Date Retirement,2016 / 02,Invesco Balanced-Risk Retire Now R,2,63,91,71,,-4.828412,6.79E-02,2.44428,,,,,,-1.179445,-2.086736,-1.256024,,-14022628
11529,US Fund Target-Date Retirement,2016 / 03,Invesco Balanced-Risk Retire Now R,2,96,97,78,,-3.837047,0.203645,2.68429,,,,,,-3.88306,-2.619666,-1.547853,,-26294733
11529,US Fund Target-Date Retirement,2016 / 04,Invesco Balanced-Risk Retire Now R,2,93,92,76,,-2.289222,0.630143,2.734614,,,,,,-2.451842,-2.286856,-1.248115,,5368840
11529,US Fund Target-Date Retirement,2016 / 05,Invesco Balanced-Risk Retire Now R,2,71,95,75,,-1.022156,1.240964,2.859771,,,,,,-1.408254,-2.071761,-1.205853,,4243340
11529,US Fund Target-Date Retirement,2016 / 06,Invesco Balanced-Risk Retire Now R,2,31,86,72,,2.391732,2.875656,3.419762,,,,,,-0.157193,-1.415518,-1.043003,,18572986
11529,US Fund Target-Date Retirement,2016 / 07,Invesco Balanced-Risk Retire Now R,2,27,92,82,,3.594433,2.621883,3.047704,,,,,,-0.319859,-1.416888,-1.564399,,13667899
11529,US Fund Target-Date Retirement,2016 / 08,Invesco Balanced-Risk Retire Now R,1,46,95,92,,5.662909,2.504082,2.700609,,,,,,-0.286918,-1.903516,-2.175362,,701144
11529,US Fund Target-Date Retirement,2016 / 09,Invesco Balanced-Risk Retire Now R,2,58,94,90,,6.909712,2.326749,3.400734,,,,,,-0.66383,-1.564682,-2.336069,,21720944
11529,US Fund Target-Date Retirement,2016 / 10,Invesco Balanced-Risk Retire Now R,2,13,94,90,,4.30957,1.598553,2.83362,,,,,,0.497821,-1.316817,-1.792703,,62365843
11529,US Fund Target-Date Retirement,2016 / 11,Invesco Balanced-Risk Retire Now R,1,10,89,92,,4.798134,1.629245,2.624493,,,,,,0.739623,-1.042553,-2.02297,,-7343063
11529,US Fund Target-Date Retirement,2016 / 12,Invesco Balanced-Risk Retire Now R,1,12,79,93,,6.368579,2.027517,2.624432,,,,,,0.383739,-0.851202,-2.121122,,-141783928
11530,US Fund Target-Date Retirement,2015 / 01,Invesco Balanced-Risk Retire Now Y,3,64,88,72,,4.903307,3.574046,5.823092,,,,,,0.505608,-1.961678,-1.068733,,51060653
11530,US Fund Target-Date Retirement,2015 / 02,Invesco Balanced-Risk Retire Now Y,3,52,86,65,,4.210882,3.387784,5.678766,,,,,,0.348638,-1.961688,-1.331817,,-47871339
11530,US Fund Target-Date Retirement,2015 / 03,Invesco Balanced-Risk Retire Now Y,3,30,86,59,,4.716144,3.428382,5.41052,,,,,,1.421584,-1.596338,-1.077156,,-8005120
11530,US Fund Target-Date Retirement,2015 / 04,Invesco Balanced-Risk Retire Now Y,3,44,86,63,,4.25598,3.353636,5.130982,,,,,,0.741206,-1.83975,-1.245319,,4190748
11530,US Fund Target-Date Retirement,2015 / 05,Invesco Balanced-Risk Retire Now Y,3,73,88,70,,1.993706,3.692872,5.215085,,,,,,-3.96E-02,-2.443239,-1.860955,,-6738171
11530,US Fund Target-Date Retirement,2015 / 06,Invesco Balanced-Risk Retire Now Y,2,72,88,69,,-0.130397,2.923965,4.805753,,,,,,-0.219149,-2.329868,-2.135111,,-19238549
11530,US Fund Target-Date Retirement,2015 / 07,Invesco Balanced-Risk Retire Now Y,2,82,88,67,,7.90E-02,2.399782,4.533408,,,,,,-1.118326,-2.323497,-1.773115,,-15794993
11530,US Fund Target-Date Retirement,2015 / 08,Invesco Balanced-Risk Retire Now Y,2,75,86,72,,-3.120876,1.294637,3.762527,,,,,,-0.866841,-2.331719,-2.278082,,-20011679
11530,US Fund Target-Date Retirement,2015 / 09,Invesco Balanced-Risk Retire Now Y,2,61,82,67,,-1.476409,0.847055,3.331488,,,,,,-6.70E-02,-2.024103,-1.709769,,-12159372
11530,US Fund Target-Date Retirement,2015 / 10,Invesco Balanced-Risk Retire Now Y,2,78,84,67,,-0.848635,1.643001,3.500852,,,,,,-0.832712,-2.165852,-1.544033,,2750227
11530,US Fund Target-Date Retirement,2015 / 11,Invesco Balanced-Risk Retire Now Y,2,81,84,67,,-1.947825,1.159517,3.570965,,,,,,-0.731939,-2.313611,-1.513804,,-19206693
11530,US Fund Target-Date Retirement,2015 / 12,Invesco Balanced-Risk Retire Now Y,2,85,84,70,,-2.641349,0.795011,3.015201,,,,,,-1.344673,-2.233177,-1.360571,,-14843001
11530,US Fund Target-Date Retirement,2016 / 01,Invesco Balanced-Risk Retire Now Y,3,82,84,57,,-4.308164,0.337594,3.010257,,,,,,-1.581587,-1.688351,-0.90016,,-26268300
11530,US Fund Target-Date Retirement,2016 / 02,Invesco Balanced-Risk Retire Now Y,3,51,83,55,,-4.478303,0.538157,2.919639,,,,,,-0.829337,-1.616481,-0.780665,,-14022628
11530,US Fund Target-Date Retirement,2016 / 03,Invesco Balanced-Risk Retire Now Y,3,90,88,65,,-3.272773,0.754498,3.231065,,,,,,-3.318787,-2.068813,-1.001078,,-26294733
11530,US Fund Target-Date Retirement,2016 / 04,Invesco Balanced-Risk Retire Now Y,3,77,84,52,,-1.625648,1.178563,3.300724,,,,,,-1.788267,-1.738437,-0.682004,,5368840
11530,US Fund Target-Date Retirement,2016 / 05,Invesco Balanced-Risk Retire Now Y,3,43,86,55,,-0.370303,1.748248,3.400206,,,,,,-0.756401,-1.564477,-0.665419,,4243340
11530,US Fund Target-Date Retirement,2016 / 06,Invesco Balanced-Risk Retire Now Y,3,8,67,44,,3.12972,3.409262,3.979484,,,,,,0.580795,-0.881911,-0.483281,,18572986
11530,US Fund Target-Date Retirement,2016 / 07,Invesco Balanced-Risk Retire Now Y,2,9,76,70,,4.201534,3.153991,3.579861,,,,,,0.287242,-0.884781,-1.032241,,13667899
11530,US Fund Target-Date Retirement,2016 / 08,Invesco Balanced-Risk Retire Now Y,2,21,87,83,,6.251682,2.999753,3.210035,,,,,,0.301854,-1.407846,-1.665936,,701144
11530,US Fund Target-Date Retirement,2016 / 09,Invesco Balanced-Risk Retire Now Y,2,28,82,79,,7.60705,2.861132,3.956142,,,,,,3.35E-02,-1.030299,-1.780661,,21720944
11530,US Fund Target-Date Retirement,2016 / 10,Invesco Balanced-Risk Retire Now Y,2,10,81,80,,4.913162,2.140114,3.345209,,,,,,1.101414,-0.775257,-1.281115,,62365843
11530,US Fund Target-Date Retirement,2016 / 11,Invesco Balanced-Risk Retire Now Y,2,6,64,85,,5.275768,2.171351,3.136891,,,,,,1.217257,-0.500448,-1.510572,,-7343063
11530,US Fund Target-Date Retirement,2016 / 12,Invesco Balanced-Risk Retire Now Y,2,8,54,86,,6.846271,2.529958,3.120776,,,,,,0.861431,-0.34876,-1.624779,,-141783928
11531,US Fund World Stock,2015 / 01,Invesco Global Opportunities A,,93,,,,-2.231099,,,,-9.035737,,,,-9.035737,,,,-435711492
11531,US Fund World Stock,2015 / 02,Invesco Global Opportunities A,,88,,,,-0.592313,,,,-8.147011,,,,-8.147011,,,,88757217
11531,US Fund World Stock,2015 / 03,Invesco Global Opportunities A,,84,,,,-0.317501,,,,-5.73676,,,,-5.73676,,,,33221140
11531,US Fund World Stock,2015 / 04,Invesco Global Opportunities A,,70,,,,4.257846,,,,-3.197772,,,,-3.197772,,,,640478526
11531,US Fund World Stock,2015 / 05,Invesco Global Opportunities A,,66,,,,3.378813,,,,-1.70159,,,,-1.70159,,,,221870549
11531,US Fund World Stock,2015 / 06,Invesco Global Opportunities A,,30,,,,2.89971,,,,2.189539,,,,2.189539,,,,683328022
11531,US Fund World Stock,2015 / 07,Invesco Global Opportunities A,,42,,,,5.712133,,,,2.880105,,,,2.880105,,,,-83365032
11531,US Fund World Stock,2015 / 08,Invesco Global Opportunities A,4,42,11,,,-3.620133,13.941617,,,2.667231,4.542396,,,2.667231,4.542396,,,-923974522
11531,US Fund World Stock,2015 / 09,Invesco Global Opportunities A,3,36,11,,,-3.365192,11.024571,,,3.290071,4.074075,,,3.290071,4.074075,,,418423420
11531,US Fund World Stock,2015 / 10,Invesco Global Opportunities A,3,39,13,,,1.75625,13.557869,,,1.789685,3.634711,,,1.789685,3.634711,,,-58995887
11531,US Fund World Stock,2015 / 11,Invesco Global Opportunities A,3,41,15,,,-0.246718,12.435473,,,2.243247,3.279052,,,2.243247,3.279052,,,-1573428297
11531,US Fund World Stock,2015 / 12,Invesco Global Opportunities A,2,60,39,,,-2.206495,9.148008,,,0.157443,1.458741,,,0.157443,1.458741,,,-1917603536
11531,US Fund World Stock,2016 / 01,Invesco Global Opportunities A,2,63,58,,,-7.205372,4.428988,,,-0.409626,0.521446,,,-0.409626,0.521446,,,-1238461909
11531,US Fund World Stock,2016 / 02,Invesco Global Opportunities A,2,64,50,,,-13.015969,4.389682,,,-0.697476,0.715582,,,-0.697476,0.715582,,,1216048
11531,US Fund World Stock,2016 / 03,Invesco Global Opportunities A,2,50,44,,,-4.916447,6.140475,,,-0.578567,0.60539,,,-0.578567,0.60539,,,-905400286
11531,US Fund World Stock,2016 / 04,Invesco Global Opportunities A,2,50,39,,,-5.741399,5.973503,,,-7.82E-02,0.912747,,,-7.82E-02,0.912747,,,-1642699469
11531,US Fund World Stock,2016 / 05,Invesco Global Opportunities A,2,69,59,,,-7.596495,4.962497,,,-2.175848,-0.238618,,,-2.175848,-0.238618,,,-1915053925
11531,US Fund World Stock,2016 / 06,Invesco Global Opportunities A,2,83,70,,,-9.404547,4.519343,,,-5.677542,-1.512252,,,-5.677542,-1.512252,,,-2691861836
11531,US Fund World Stock,2016 / 07,Invesco Global Opportunities A,1,79,76,,,-5.227006,3.719804,,,-4.784365,-2.150426,,,-4.784365,-2.150426,,,-1427773727
11531,US Fund World Stock,2016 / 08,Invesco Global Opportunities A,2,60,75,,,4.383227,4.882693,,,-2.860581,-1.852635,,,-2.860581,-1.852635,,,-1740822454
11531,US Fund World Stock,2016 / 09,Invesco Global Opportunities A,1,72,82,,,8.414242,2.545751,,,-3.542904,-2.626635,,,-3.542904,-2.626635,,,-941972043
11531,US Fund World Stock,2016 / 10,Invesco Global Opportunities A,1,52,74,,,0.573912,1.476357,,,-1.474116,-1.733098,,,-1.474116,-1.733098,,,-1459357221
11531,US Fund World Stock,2016 / 11,Invesco Global Opportunities A,2,25,76,,,3.568049,0.937534,,,-0.111482,-2.048764,,,-0.111482,-2.048764,,,-1522799022
11531,US Fund World Stock,2016 / 12,Invesco Global Opportunities A,2,12,64,,,10.588093,1.408735,,,2.723792,-1.724067,,,2.723792,-1.724067,,,-2358343554
11532,US Fund Real Estate,2015 / 01,Invesco Real Estate A,3,68,65,86,41,31.557713,14.824179,17.560166,9.629675,-6.42E-03,-1.485076,-2.028349,-0.296666,-1.908455,-1.577711,-2.279114,-0.309949,1283934566
11532,US Fund Real Estate,2015 / 02,Invesco Real Estate A,3,70,65,84,42,21.523759,14.015364,15.663829,8.991721,-0.353989,-1.455122,-1.958878,-0.26532,-1.114077,-1.417423,-2.045531,-0.243293,380435701
11532,US Fund Real Estate,2015 / 03,Invesco Real Estate A,3,71,67,80,42,22.347663,12.676541,14.089762,9.35796,-0.329837,-1.370685,-1.50588,-0.180072,-1.755304,-1.503992,-1.768552,-0.245295,-553362016
11532,US Fund Real Estate,2015 / 04,Invesco Real Estate A,3,67,63,78,42,12.233339,9.667729,11.426304,8.118925,-0.983154,-1.48467,-1.476184,-0.301224,-0.796391,-1.168763,-1.497472,-0.204018,-296492901
11532,US Fund Real Estate,2015 / 05,Invesco Real Estate A,3,75,65,76,42,8.686284,11.249962,12.694662,7.775428,-1.081022,-1.503134,-1.452846,-0.252011,-1.449801,-1.231512,-1.420061,-0.163253,-709547195
11532,US Fund Real Estate,2015 / 06,Invesco Real Estate A,3,68,58,72,38,3.427278,7.967149,12.926315,6.918995,-0.710875,-1.090064,-1.436818,-0.128912,-0.559327,-0.775272,-1.344842,9.10E-03,-1598808443
11532,US Fund Real Estate,2015 / 07,Invesco Real Estate A,3,66,57,73,41,9.033771,9.268022,12.066149,6.715493,-0.263098,-0.782479,-1.33374,-0.115684,-0.76088,-0.75787,-1.341471,-3.64E-02,-189547131
11532,US Fund Real Estate,2015 / 08,Invesco Real Estate A,3,73,56,73,40,-0.643087,7.106791,11.018192,6.50726,-0.314996,-0.72302,-1.343596,-8.16E-02,-0.636986,-0.573133,-1.219538,2.49E-02,-1255708917
11532,US Fund Real Estate,2015 / 09,Invesco Real Estate A,3,68,64,71,40,8.038466,8.439226,10.645955,6.699766,0.195611,-0.601985,-1.209161,-5.09E-02,-1.567568,-1.017742,-1.298975,-5.01E-02,-420208236
11532,US Fund Real Estate,2015 / 10,Invesco Real Estate A,3,74,69,71,42,4.628572,10.725081,11.032048,7.519418,-0.722784,-0.712577,-1.198671,-0.160241,-0.687448,-1.070792,-1.104789,-7.41E-02,85189247
11532,US Fund Real Estate,2015 / 11,Invesco Real Estate A,3,78,62,71,41,2.016546,10.916362,11.386682,6.972721,-0.753662,-0.559003,-1.250342,-0.245154,-0.619455,-0.766576,-1.065715,-0.117452,-172620641
11532,US Fund Real Estate,2015 / 12,Invesco Real Estate A,3,76,69,68,49,1.722459,9.877403,10.711371,6.916412,-1.102789,-0.753719,-1.195939,-0.462586,-0.819702,-1.126518,-1.138654,-0.373203,-51006448
11532,US Fund Real Estate,2016 / 01,Invesco Real Estate A,3,55,65,64,49,-7.102844,7.484202,9.291525,5.842455,-0.547441,-0.532359,-0.922123,-0.400771,0.117221,-0.903145,-1.073072,-0.286481,-445301907
11532,US Fund Real Estate,2016 / 02,Invesco Real Estate A,3,69,66,68,50,-5.262004,6.913764,8.058635,5.517045,-1.223343,-0.506,-1.078065,-0.492484,-1.134701,-0.913813,-1.247744,-0.381791,-454484087
11532,US Fund Real Estate,2016 / 03,Invesco Real Estate A,3,61,67,67,51,2.804791,9.19942,10.487672,5.95486,-1.858063,-0.654905,-1.071198,-0.560397,-1.275723,-1.190783,-1.346721,-0.477502,62586509
11532,US Fund Real Estate,2016 / 04,Invesco Real Estate A,3,43,59,62,51,6.945561,6.515492,8.934507,6.04088,-1.169234,-0.459285,-1.113603,-0.683021,-0.830668,-0.592673,-1.094588,-0.524774,63324793
11532,US Fund Real Estate,2016 / 05,Invesco Real Estate A,3,47,66,62,51,9.017838,9.069564,8.994421,6.471891,-1.843592,-0.931303,-1.338651,-0.805757,-1.398164,-1.044095,-1.219818,-0.634448,484243348
11532,US Fund Real Estate,2016 / 06,Invesco Real Estate A,3,67,69,67,55,19.805522,11.911617,10.919159,6.489318,-3.815226,-1.402416,-1.599848,-0.962082,-3.90235,-1.426728,-1.534251,-0.78491,-7681081
11532,US Fund Real Estate,2016 / 07,Invesco Real Estate A,3,61,68,65,55,18.440689,13.153127,11.620908,6.668775,-3.887086,-1.29591,-1.522838,-0.836146,-3.899526,-1.464599,-1.453155,-0.696568,974071463
11532,US Fund Real Estate,2016 / 08,Invesco Real Estate A,3,59,69,68,52,21.827729,14.483,12.210218,6.047238,-3.545685,-1.237683,-1.437543,-0.680902,-3.69055,-1.438086,-1.323628,-0.499146,580302755
11532,US Fund Real Estate,2016 / 09,Invesco Real Estate A,3,53,68,68,52,16.758736,12.559252,14.373502,5.624223,-4.178227,-1.298593,-1.600592,-0.749811,-2.8452,-1.485158,-1.40607,-0.523816,203034753
11532,US Fund Real Estate,2016 / 10,Invesco Real Estate A,3,59,74,61,49,4.593113,8.989142,10.213135,4.475932,-3.189127,-1.32379,-1.527986,-0.700625,-2.024767,-1.169965,-1.136199,-0.395663,-235414886
11532,US Fund Real Estate,2016 / 11,Invesco Real Estate A,3,71,79,68,53,2.491674,9.891608,10.456204,3.697868,-2.859379,-1.357681,-1.593532,-0.745446,-3.057335,-1.647826,-1.395833,-0.526133,-782755942
11532,US Fund Real Estate,2016 / 12,Invesco Real Estate A,3,57,73,69,56,5.799971,11.302063,10.342762,4.245324,-2.829252,-1.361464,-1.63587,-0.820415,-2.692471,-1.862214,-1.510579,-0.644509,-334003596
